"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"9142",95,"demographics","Html","demographics_survey","social_eng","90to100","1746128379186","radio button","","","28"
"9143",95,"demographics","PennController","20","_Trial_","End","1746128379187","NULL","","","28"
"9144",1,"consent","PennController","0","_Trial_","Start","1746126712328","NULL","","","12"
"9145",1,"consent","Html","consent_form","prolific_id","67d184729aa937ccec298d54","1746126911313","text input","","","12"
"9146",1,"consent","Html","consent_form","consent","checked","1746126911313","checkbox","","","12"
"9147",1,"consent","PennController","0","_Trial_","End","1746126911314","NULL","","","12"
"9148",2,"instruction-start","PennController","1","_Trial_","Start","1746126911322","NULL","","","12"
"9149",2,"instruction-start","PennController","1","_Trial_","End","1746126943469","NULL","","","12"
"9150",3,"instruction-gumball","PennController","2","_Trial_","Start","1746126943472","NULL","","","12"
"9151",3,"instruction-gumball","PennController","2","_Trial_","End","1746126966291","NULL","","","12"
"9152",4,"instruction-A-1","PennController","3","_Trial_","Start","1746126966295","NULL","","","12"
"9153",4,"instruction-A-1","PennController","3","_Trial_","End","1746126990264","NULL","","","12"
"9154",5,"check-A-1","PennController","4","_Trial_","Start","1746126990268","NULL","","","12"
"9155",5,"check-A-1","Button","go-back","Click",NA,"Never","NULL","","","12"
"9156",5,"check-A-1","PennController","4","_Trial_","End","1746127001878","NULL","","","12"
"9157",4,"instruction-A-1","PennController","3","_Trial_","Start","1746127001881","NULL","","","12"
"9158",4,"instruction-A-1","PennController","3","_Trial_","End","1746127023330","NULL","","","12"
"9159",5,"check-A-1","PennController","4","_Trial_","Start","1746127023333","NULL","","","12"
"9160",5,"check-A-1","Button","go-back","Click",NA,"Never","NULL","","","12"
"9161",5,"check-A-1","Button","proceed","Click","Click","1746127027705","NULL","","","12"
"9162",5,"check-A-1","PennController","4","_Trial_","End","1746127027708","NULL","","","12"
"9163",6,"instruction-slider-1","PennController","5","_Trial_","Start","1746127027710","NULL","","","12"
"9164",6,"instruction-slider-1","PennController","5","_Trial_","End","1746127069973","NULL","","","12"
"9165",7,"check-slider-1","PennController","6","_Trial_","Start","1746127069980","NULL","","","12"
"9166",7,"check-slider-1","PennController","6","_Trial_","End","1746127099348","NULL","","","12"
"9167",6,"instruction-slider-1","PennController","5","_Trial_","Start","1746127099351","NULL","","","12"
"9168",6,"instruction-slider-1","PennController","5","_Trial_","End","1746127138600","NULL","","","12"
"9169",7,"check-slider-1","PennController","6","_Trial_","Start","1746127138603","NULL","","","12"
"9170",7,"check-slider-1","Button","proceed","Click","Click","1746127158885","NULL","","","12"
"9171",7,"check-slider-1","PennController","6","_Trial_","End","1746127158887","NULL","","","12"
"9172",8,"practice-gumball-start","PennController","7","_Trial_","Start","1746127158889","NULL","","","12"
"9173",8,"practice-gumball-start","PennController","7","_Trial_","End","1746127163699","NULL","","","12"
"9174",9,"practice-gumball","PennController","22","_Trial_","Start","1746127163702","g_o1","d","NULL","12"
"9175",9,"practice-gumball","Scale","slider-1","Default","0","1746127163709","g_o1","d","slider","12"
"9176",9,"practice-gumball","Scale","slider-2","Choice","100","1746127192808","g_o1","d","695","12"
"9177",9,"practice-gumball","Scale","slider-3","Default","0","1746127163711","g_o1","d","slider","12"
"9178",9,"practice-gumball","PennController","22","_Trial_","End","1746127194150","g_o1","d","NULL","12"
"9179",10,"practice-gumball","PennController","23","_Trial_","Start","1746127194155","g_o9","d","NULL","12"
"9180",10,"practice-gumball","Scale","slider-1","Default","0","1746127194160","g_o9","d","slider","12"
"9181",10,"practice-gumball","Scale","slider-2","Choice","39","1746127299770","g_o9","d","306","12"
"9182",10,"practice-gumball","Scale","slider-3","Default","0","1746127194162","g_o9","d","slider","12"
"9183",10,"practice-gumball","PennController","23","_Trial_","End","1746127307148","g_o9","d","NULL","12"
"9184",11,"practice-gumball","PennController","24","_Trial_","Start","1746127307151","g_o9","d","NULL","12"
"9185",11,"practice-gumball","Selector","selection","Selection","correct","1746127313762","g_o9","d","correct;incorrect","12"
"9186",11,"practice-gumball","PennController","24","_Trial_","End","1746127320573","g_o9","d","NULL","12"
"9187",12,"practice-gumball-end","PennController","8","_Trial_","Start","1746127320575","NULL","","","12"
"9188",12,"practice-gumball-end","PennController","8","_Trial_","End","1746127323456","NULL","","","12"
"9189",13,"trials-gumball","PennController","25","_Trial_","Start","1746127323458","g_o9","d","NULL","12"
"9190",13,"trials-gumball","Scale","slider-1","Choice","100","1746127366495","g_o9","d","2034","12"
"9191",13,"trials-gumball","Scale","slider-2","Choice","75","1746127377197","g_o9","d","937","12"
"9192",13,"trials-gumball","Scale","slider-3","Choice","7","1746127371484","g_o9","d","3519","12"
"9193",13,"trials-gumball","PennController","25","_Trial_","End","1746127379581","g_o9","d","NULL","12"
"9194",14,"trials-gumball","PennController","26","_Trial_","Start","1746127379584","g_o3","d","NULL","12"
"9195",14,"trials-gumball","Scale","slider-1","Choice","6","1746127419985","g_o3","d","754","12"
"9196",14,"trials-gumball","Scale","slider-2","Choice","31","1746127422316","g_o3","d","81","12"
"9197",14,"trials-gumball","Scale","slider-3","Choice","71","1746127403623","g_o3","d","1230","12"
"9198",14,"trials-gumball","PennController","26","_Trial_","End","1746127426254","g_o3","d","NULL","12"
"9199",15,"trials-gumball","PennController","27","_Trial_","Start","1746127426258","g_o6","d","NULL","12"
"9200",15,"trials-gumball","Scale","slider-1","Choice","85","1746127437639","g_o6","d","59","12"
"9201",15,"trials-gumball","Scale","slider-2","Choice","50","1746127439851","g_o6","d","50","12"
"9202",15,"trials-gumball","Scale","slider-3","Choice","12","1746127453638","g_o6","d","716","12"
"9203",15,"trials-gumball","PennController","27","_Trial_","End","1746127457400","g_o6","d","NULL","12"
"9204",16,"trials-gumball","PennController","28","_Trial_","Start","1746127457404","g_o1","d","NULL","12"
"9205",16,"trials-gumball","Scale","slider-1","Choice","9","1746127524564","g_o1","d","78","12"
"9206",16,"trials-gumball","Scale","slider-2","Choice","47","1746127520100","g_o1","d","67","12"
"9207",16,"trials-gumball","Scale","slider-3","Choice","92","1746127515973","g_o1","d","59","12"
"9208",16,"trials-gumball","PennController","28","_Trial_","End","1746127525977","g_o1","d","NULL","12"
"9209",17,"trials-gumball","PennController","29","_Trial_","Start","1746127525979","g_o7","d","NULL","12"
"9210",17,"trials-gumball","Scale","slider-1","Choice","92","1746127534623","g_o7","d","60","12"
"9211",17,"trials-gumball","Scale","slider-2","Choice","62","1746127537530","g_o7","d","49","12"
"9212",17,"trials-gumball","Scale","slider-3","Choice","12","1746127540039","g_o7","d","65","12"
"9213",17,"trials-gumball","PennController","29","_Trial_","End","1746127541319","g_o7","d","NULL","12"
"9214",18,"trials-gumball","PennController","30","_Trial_","Start","1746127541323","g_o4","d","NULL","12"
"9215",18,"trials-gumball","Scale","slider-1","Choice","51","1746127547728","g_o4","d","57","12"
"9216",18,"trials-gumball","Scale","slider-2","Choice","28","1746127549177","g_o4","d","19","12"
"9217",18,"trials-gumball","Scale","slider-3","Choice","14","1746127550979","g_o4","d","27","12"
"9218",18,"trials-gumball","PennController","30","_Trial_","End","1746127552449","g_o4","d","NULL","12"
"9219",19,"trials-gumball","PennController","31","_Trial_","Start","1746127552451","g_o5","d","NULL","12"
"9220",19,"trials-gumball","Scale","slider-1","Choice","55","1746127558726","g_o5","d","42","12"
"9221",19,"trials-gumball","Scale","slider-2","Choice","51","1746127560683","g_o5","d","23","12"
"9222",19,"trials-gumball","Scale","slider-3","Choice","21","1746127568295","g_o5","d","20","12"
"9223",19,"trials-gumball","PennController","31","_Trial_","End","1746127572208","g_o5","d","NULL","12"
"9224",20,"trials-gumball","PennController","32","_Trial_","Start","1746127572211","g_o5","d","NULL","12"
"9225",20,"trials-gumball","Selector","selection","Selection","correct","1746127576143","g_o5","d","incorrect;correct","12"
"9226",20,"trials-gumball","PennController","32","_Trial_","End","1746127578143","g_o5","d","NULL","12"
"9227",21,"trials-gumball","PennController","33","_Trial_","Start","1746127578146","g_o2","d","NULL","12"
"9228",21,"trials-gumball","Scale","slider-1","Choice","15","1746127598948","g_o2","d","21","12"
"9229",21,"trials-gumball","Scale","slider-2","Choice","50","1746127596054","g_o2","d","10","12"
"9230",21,"trials-gumball","Scale","slider-3","Choice","81","1746127593865","g_o2","d","35","12"
"9231",21,"trials-gumball","PennController","33","_Trial_","End","1746127602667","g_o2","d","NULL","12"
"9232",22,"trials-gumball","PennController","34","_Trial_","Start","1746127602670","g_o2","d","NULL","12"
"9233",22,"trials-gumball","Selector","selection","Selection","correct","1746127606830","g_o2","d","incorrect;correct","12"
"9234",22,"trials-gumball","PennController","34","_Trial_","End","1746127607622","g_o2","d","NULL","12"
"9235",23,"trials-gumball","PennController","35","_Trial_","Start","1746127607624","g_o8","d","NULL","12"
"9236",23,"trials-gumball","Scale","slider-1","Choice","91","1746127614927","g_o8","d","213","12"
"9237",23,"trials-gumball","Scale","slider-2","Choice","69","1746127616034","g_o8","d","47","12"
"9238",23,"trials-gumball","Scale","slider-3","Choice","3","1746127620148","g_o8","d","27","12"
"9239",23,"trials-gumball","PennController","35","_Trial_","End","1746127621643","g_o8","d","NULL","12"
"9240",24,"trials-gumball","PennController","36","_Trial_","Start","1746127621646","g_o5","d","NULL","12"
"9241",24,"trials-gumball","Scale","slider-1","Choice","53","1746127629629","g_o5","d","86","12"
"9242",24,"trials-gumball","Scale","slider-2","Choice","50","1746127626835","g_o5","d","20","12"
"9243",24,"trials-gumball","Scale","slider-3","Choice","10","1746127631444","g_o5","d","42","12"
"9244",24,"trials-gumball","PennController","36","_Trial_","End","1746127632938","g_o5","d","NULL","12"
"9245",25,"trials-gumball","PennController","37","_Trial_","Start","1746127632940","g_o4","d","NULL","12"
"9246",25,"trials-gumball","Scale","slider-1","Choice","35","1746127639513","g_o4","d","85","12"
"9247",25,"trials-gumball","Scale","slider-2","Choice","21","1746127642474","g_o4","d","35","12"
"9248",25,"trials-gumball","Scale","slider-3","Choice","51","1746127645803","g_o4","d","83","12"
"9249",25,"trials-gumball","PennController","37","_Trial_","End","1746127647746","g_o4","d","NULL","12"
"9250",26,"trials-gumball","PennController","38","_Trial_","Start","1746127647749","g_o4","d","NULL","12"
"9251",26,"trials-gumball","Selector","selection","Selection","correct","1746127651256","g_o4","d","incorrect;correct","12"
"9252",26,"trials-gumball","PennController","38","_Trial_","End","1746127652423","g_o4","d","NULL","12"
"9253",27,"trials-gumball","PennController","39","_Trial_","Start","1746127652426","g_o7","d","NULL","12"
"9254",27,"trials-gumball","Scale","slider-1","Choice","88","1746127661475","g_o7","d","28","12"
"9255",27,"trials-gumball","Scale","slider-2","Choice","71","1746127662585","g_o7","d","145","12"
"9256",27,"trials-gumball","Scale","slider-3","Choice","39","1746127663897","g_o7","d","33","12"
"9257",27,"trials-gumball","PennController","39","_Trial_","End","1746127664984","g_o7","d","NULL","12"
"9258",28,"trials-gumball","PennController","40","_Trial_","Start","1746127664987","g_o7","d","NULL","12"
"9259",28,"trials-gumball","Selector","selection","Selection","correct","1746127666921","g_o7","d","incorrect;correct","12"
"9260",28,"trials-gumball","PennController","40","_Trial_","End","1746127668214","g_o7","d","NULL","12"
"9261",29,"trials-gumball","PennController","41","_Trial_","Start","1746127668216","g_o1","d","NULL","12"
"9262",29,"trials-gumball","Scale","slider-1","Default","0","1746127668219","g_o1","d","slider","12"
"9263",29,"trials-gumball","Scale","slider-2","Choice","13","1746127673494","g_o1","d","37","12"
"9264",29,"trials-gumball","Scale","slider-3","Choice","95","1746127671630","g_o1","d","42","12"
"9265",29,"trials-gumball","PennController","41","_Trial_","End","1746127678393","g_o1","d","NULL","12"
"9266",30,"trials-gumball","PennController","42","_Trial_","Start","1746127678396","g_o9","d","NULL","12"
"9267",30,"trials-gumball","Scale","slider-1","Choice","100","1746127682417","g_o9","d","64","12"
"9268",30,"trials-gumball","Scale","slider-2","Choice","91","1746127689334","g_o9","d","71","12"
"9269",30,"trials-gumball","Scale","slider-3","Default","0","1746127678402","g_o9","d","slider","12"
"9270",30,"trials-gumball","PennController","42","_Trial_","End","1746127695862","g_o9","d","NULL","12"
"9271",31,"trials-gumball","PennController","43","_Trial_","Start","1746127695865","g_o9","d","NULL","12"
"9272",31,"trials-gumball","Selector","selection","Selection","correct","1746127697931","g_o9","d","correct;incorrect","12"
"9273",31,"trials-gumball","PennController","43","_Trial_","End","1746127702288","g_o9","d","NULL","12"
"9274",32,"trials-gumball","PennController","44","_Trial_","Start","1746127702291","g_o6","d","NULL","12"
