"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"31064",70,"trials-unk-election","PennController","72","_Trial_","End","1732480686655","e_y6","d","NULL","14"
"31065",71,"trials-unk-election","PennController","73","_Trial_","Start","1732480686655","e_y6","d","NULL","14"
"31066",71,"trials-unk-election","Selector","selection","Selection","correct","1732480702090","e_y6","d","incorrect;correct","14"
"31067",71,"trials-unk-election","PennController","73","_Trial_","End","1732480703176","e_y6","d","NULL","14"
"31068",72,"trials-unk-election","PennController","74","_Trial_","Start","1732480703177","e_x8","d","NULL","14"
"31069",72,"trials-unk-election","Image","image","Print",NA,"1732480703178","e_x8","d","NULL","14"
"31070",72,"trials-unk-election","Scale","slider-1","Choice","92","1732480717801","e_x8","d","73","14"
"31071",72,"trials-unk-election","Scale","slider-2","Choice","41","1732480716706","e_x8","d","81","14"
"31072",72,"trials-unk-election","Scale","slider-3","Choice","23","1732480714381","e_x8","d","73","14"
"31073",72,"trials-unk-election","PennController","74","_Trial_","End","1732480719347","e_x8","d","NULL","14"
"31074",73,"trials-unk-election","PennController","75","_Trial_","Start","1732480719348","e_x1","d","NULL","14"
"31075",73,"trials-unk-election","Image","image","Print",NA,"1732480719348","e_x1","d","NULL","14"
"31076",73,"trials-unk-election","Scale","slider-1","Choice","10","1732480722879","e_x1","d","80","14"
"31077",73,"trials-unk-election","Scale","slider-2","Choice","36","1732480724671","e_x1","d","89","14"
"31078",73,"trials-unk-election","Scale","slider-3","Choice","78","1732480725519","e_x1","d","97","14"
"31079",73,"trials-unk-election","PennController","75","_Trial_","End","1732480729982","e_x1","d","NULL","14"
"31080",74,"trials-unk-election","PennController","76","_Trial_","Start","1732480729983","e_y2","d","NULL","14"
"31081",74,"trials-unk-election","Image","image","Print",NA,"1732480729983","e_y2","d","NULL","14"
"31082",74,"trials-unk-election","Scale","slider-1","Choice","13","1732480737511","e_y2","d","89","14"
"31083",74,"trials-unk-election","Scale","slider-2","Choice","34","1732480740010","e_y2","d","60","14"
"31084",74,"trials-unk-election","Scale","slider-3","Choice","92","1732480741433","e_y2","d","561","14"
"31085",74,"trials-unk-election","PennController","76","_Trial_","End","1732480743219","e_y2","d","NULL","14"
"31086",75,"trials-unk-election","PennController","77","_Trial_","Start","1732480743220","e_x9","d","NULL","14"
"31087",75,"trials-unk-election","Image","image","Print",NA,"1732480743220","e_x9","d","NULL","14"
"31088",75,"trials-unk-election","Scale","slider-1","Choice","82","1732480757544","e_x9","d","82","14"
"31089",75,"trials-unk-election","Scale","slider-2","Choice","38","1732480755548","e_x9","d","88","14"
"31090",75,"trials-unk-election","Scale","slider-3","Choice","21","1732480756718","e_x9","d","111","14"
"31091",75,"trials-unk-election","PennController","77","_Trial_","End","1732480759074","e_x9","d","NULL","14"
"31092",76,"trials-unk-election","PennController","78","_Trial_","Start","1732480759075","e_x3","d","NULL","14"
"31093",76,"trials-unk-election","Image","image","Print",NA,"1732480759075","e_x3","d","NULL","14"
"31094",76,"trials-unk-election","Scale","slider-1","Choice","15","1732480767346","e_x3","d","89","14"
"31095",76,"trials-unk-election","Scale","slider-2","Choice","29","1732480768441","e_x3","d","97","14"
"31096",76,"trials-unk-election","Scale","slider-3","Choice","86","1732480770210","e_x3","d","508","14"
"31097",76,"trials-unk-election","PennController","78","_Trial_","End","1732480771674","e_x3","d","NULL","14"
"31098",77,"trials-unk-election","PennController","79","_Trial_","Start","1732480771675","e_x3","d","NULL","14"
"31099",77,"trials-unk-election","Selector","selection","Selection","correct","1732480782263","e_x3","d","correct;incorrect","14"
"31100",77,"trials-unk-election","PennController","79","_Trial_","End","1732480783764","e_x3","d","NULL","14"
"31101",78,"trials-unk-election","PennController","80","_Trial_","Start","1732480783764","e_y5","d","NULL","14"
"31102",78,"trials-unk-election","Image","image","Print",NA,"1732480783764","e_y5","d","NULL","14"
"31103",78,"trials-unk-election","Scale","slider-1","Choice","29","1732480793078","e_y5","d","102","14"
"31104",78,"trials-unk-election","Scale","slider-2","Choice","32","1732480797713","e_y5","d","119","14"
"31105",78,"trials-unk-election","Scale","slider-3","Choice","37","1732480803240","e_y5","d","126","14"
"31106",78,"trials-unk-election","PennController","80","_Trial_","End","1732480805266","e_y5","d","NULL","14"
"31107",79,"trials-unk-election","PennController","81","_Trial_","Start","1732480805267","e_y5","d","NULL","14"
"31108",79,"trials-unk-election","Selector","selection","Selection","correct","1732480810283","e_y5","d","incorrect;correct","14"
"31109",79,"trials-unk-election","PennController","81","_Trial_","End","1732480811760","e_y5","d","NULL","14"
"31110",80,"trials-unk-election","PennController","82","_Trial_","Start","1732480811761","e_y8","d","NULL","14"
"31111",80,"trials-unk-election","Image","image","Print",NA,"1732480811761","e_y8","d","NULL","14"
"31112",80,"trials-unk-election","Scale","slider-1","Choice","82","1732480819507","e_y8","d","88","14"
"31113",80,"trials-unk-election","Scale","slider-2","Choice","44","1732480826640","e_y8","d","43","14"
"31114",80,"trials-unk-election","Scale","slider-3","Choice","11","1732480824840","e_y8","d","81","14"
"31115",80,"trials-unk-election","PennController","82","_Trial_","End","1732480834674","e_y8","d","NULL","14"
"31116",81,"trials-unk-election","PennController","83","_Trial_","Start","1732480834675","e_y8","d","NULL","14"
"31117",81,"trials-unk-election","Selector","selection","Selection","correct","1732480838963","e_y8","d","correct;incorrect","14"
"31118",81,"trials-unk-election","PennController","83","_Trial_","End","1732480840178","e_y8","d","NULL","14"
"31119",82,"trials-unk-election","PennController","84","_Trial_","Start","1732480840179","e_x5","d","NULL","14"
"31120",82,"trials-unk-election","Image","image","Print",NA,"1732480840179","e_x5","d","NULL","14"
"31121",82,"trials-unk-election","Scale","slider-1","Choice","75","1732480849583","e_x5","d","103","14"
"31122",82,"trials-unk-election","Scale","slider-2","Choice","51","1732480854698","e_x5","d","97","14"
"31123",82,"trials-unk-election","Scale","slider-3","Choice","29","1732480853033","e_x5","d","104","14"
"31124",82,"trials-unk-election","PennController","84","_Trial_","End","1732480856866","e_x5","d","NULL","14"
"31125",83,"trials-unk-election","PennController","85","_Trial_","Start","1732480856867","e_x5","d","NULL","14"
"31126",83,"trials-unk-election","Selector","selection","Selection","correct","1732480863345","e_x5","d","correct;incorrect","14"
"31127",83,"trials-unk-election","PennController","85","_Trial_","End","1732480870021","e_x5","d","NULL","14"
"31128",84,"trials-unk-election","PennController","86","_Trial_","Start","1732480870021","e_x4","d","NULL","14"
"31129",84,"trials-unk-election","Image","image","Print",NA,"1732480870022","e_x4","d","NULL","14"
"31130",84,"trials-unk-election","Scale","slider-1","Choice","21","1732480885455","e_x4","d","82","14"
"31131",84,"trials-unk-election","Scale","slider-2","Choice","41","1732480891088","e_x4","d","66","14"
"31132",84,"trials-unk-election","Scale","slider-3","Choice","85","1732480890045","e_x4","d","576","14"
"31133",84,"trials-unk-election","PennController","86","_Trial_","End","1732480892767","e_x4","d","NULL","14"
"31134",85,"trials-unk-election","PennController","87","_Trial_","Start","1732480892768","e_x4","d","NULL","14"
"31135",85,"trials-unk-election","Selector","selection","Selection","correct","1732480897958","e_x4","d","incorrect;correct","14"
"31136",85,"trials-unk-election","PennController","87","_Trial_","End","1732480899390","e_x4","d","NULL","14"
"31137",86,"trials-unk-election","PennController","88","_Trial_","Start","1732480899391","e_y1","d","NULL","14"
"31138",86,"trials-unk-election","Image","image","Print",NA,"1732480899391","e_y1","d","NULL","14"
"31139",86,"trials-unk-election","Scale","slider-1","Choice","12","1732480908060","e_y1","d","90","14"
"31140",86,"trials-unk-election","Scale","slider-2","Choice","22","1732480910130","e_y1","d","103","14"
"31141",86,"trials-unk-election","Scale","slider-3","Choice","96","1732480912117","e_y1","d","1124","14"
"31142",86,"trials-unk-election","PennController","88","_Trial_","End","1732480915800","e_y1","d","NULL","14"
"31143",87,"trials-unk-election","PennController","89","_Trial_","Start","1732480915800","e_y9","d","NULL","14"
"31144",87,"trials-unk-election","Image","image","Print",NA,"1732480915801","e_y9","d","NULL","14"
"31145",87,"trials-unk-election","Scale","slider-1","Choice","96","1732480926082","e_y9","d","88","14"
"31146",87,"trials-unk-election","Scale","slider-2","Choice","65","1732480925009","e_y9","d","73","14"
"31147",87,"trials-unk-election","Scale","slider-3","Choice","14","1732480928100","e_y9","d","104","14"
"31148",87,"trials-unk-election","PennController","89","_Trial_","End","1732480929262","e_y9","d","NULL","14"
"31149",88,"trials-unk-election","PennController","90","_Trial_","Start","1732480929263","e_y9","d","NULL","14"
"31150",88,"trials-unk-election","Selector","selection","Selection","correct","1732480932690","e_y9","d","incorrect;correct","14"
"31151",88,"trials-unk-election","PennController","90","_Trial_","End","1732480933553","e_y9","d","NULL","14"
"31152",89,"trials-unk-election","PennController","91","_Trial_","Start","1732480933554","e_x7","d","NULL","14"
"31153",89,"trials-unk-election","Image","image","Print",NA,"1732480933555","e_x7","d","NULL","14"
"31154",89,"trials-unk-election","Scale","slider-1","Choice","77","1732480940632","e_x7","d","73","14"
"31155",89,"trials-unk-election","Scale","slider-2","Choice","44","1732480942485","e_x7","d","82","14"
"31156",89,"trials-unk-election","Scale","slider-3","Choice","18","1732480944569","e_x7","d","73","14"
"31157",89,"trials-unk-election","PennController","91","_Trial_","End","1732480946626","e_x7","d","NULL","14"
"31158",90,"trials-unk-election","PennController","92","_Trial_","Start","1732480946626","e_x7","d","NULL","14"
"31159",90,"trials-unk-election","Selector","selection","Selection","correct","1732480952559","e_x7","d","incorrect;correct","14"
"31160",90,"trials-unk-election","PennController","92","_Trial_","End","1732480953690","e_x7","d","NULL","14"
"31161",91,"trials-unk-election","PennController","93","_Trial_","Start","1732480953691","e_y7","d","NULL","14"
"31162",91,"trials-unk-election","Image","image","Print",NA,"1732480953691","e_y7","d","NULL","14"
"31163",91,"trials-unk-election","Scale","slider-1","Choice","64","1732480963170","e_y7","d","81","14"
"31164",91,"trials-unk-election","Scale","slider-2","Choice","46","1732480964422","e_y7","d","111","14"
"31165",91,"trials-unk-election","Scale","slider-3","Choice","20","1732480966080","e_y7","d","90","14"
"31166",91,"trials-unk-election","PennController","93","_Trial_","End","1732480967625","e_y7","d","NULL","14"
"31167",92,"trials-unk-election","PennController","94","_Trial_","Start","1732480967625","e_x2","d","NULL","14"
"31168",92,"trials-unk-election","Image","image","Print",NA,"1732480967626","e_x2","d","NULL","14"
"31169",92,"trials-unk-election","Scale","slider-1","Choice","14","1732480973917","e_x2","d","74","14"
"31170",92,"trials-unk-election","Scale","slider-2","Choice","44","1732480975094","e_x2","d","223","14"
"31171",92,"trials-unk-election","Scale","slider-3","Choice","78","1732480976931","e_x2","d","793","14"
"31172",92,"trials-unk-election","PennController","94","_Trial_","End","1732480977885","e_x2","d","NULL","14"
"31173",93,"trials-unk-election","PennController","95","_Trial_","Start","1732480977886","e_x2","d","NULL","14"
"31174",93,"trials-unk-election","Selector","selection","Selection","correct","1732480982184","e_x2","d","correct;incorrect","14"
"31175",93,"trials-unk-election","PennController","95","_Trial_","End","1732480984139","e_x2","d","NULL","14"
"31176",94,"trials-unk-election","PennController","96","_Trial_","Start","1732480984140","e_y3","d","NULL","14"
"31177",94,"trials-unk-election","Image","image","Print",NA,"1732480984141","e_y3","d","NULL","14"
"31178",94,"trials-unk-election","Scale","slider-1","Choice","14","1732480991909","e_y3","d","88","14"
"31179",94,"trials-unk-election","Scale","slider-2","Choice","44","1732480993649","e_y3","d","112","14"
"31180",94,"trials-unk-election","Scale","slider-3","Choice","79","1732480997346","e_y3","d","2735","14"
"31181",94,"trials-unk-election","PennController","96","_Trial_","End","1732480999215","e_y3","d","NULL","14"
"31182",95,"trials-unk-election","PennController","97","_Trial_","Start","1732480999216","e_y4","d","NULL","14"
"31183",95,"trials-unk-election","Image","image","Print",NA,"1732480999216","e_y4","d","NULL","14"
"31184",95,"trials-unk-election","Scale","slider-1","Choice","2","1732481024220","e_y4","d","81","14"
"31185",95,"trials-unk-election","Scale","slider-2","Choice","14","1732481026553","e_y4","d","74","14"
"31186",95,"trials-unk-election","Scale","slider-3","Choice","82","1732481012257","e_y4","d","1903","14"
"31187",95,"trials-unk-election","PennController","97","_Trial_","End","1732481028038","e_y4","d","NULL","14"
"31188",96,"trials-unk-election","PennController","98","_Trial_","Start","1732481028039","e_y6","d","NULL","14"
"31189",96,"trials-unk-election","Image","image","Print",NA,"1732481028040","e_y6","d","NULL","14"
"31190",96,"trials-unk-election","Scale","slider-1","Choice","66","1732481043982","e_y6","d","126","14"
"31191",96,"trials-unk-election","Scale","slider-2","Choice","47","1732481043202","e_y6","d","66","14"
"31192",96,"trials-unk-election","Scale","slider-3","Choice","6","1732481047140","e_y6","d","81","14"
"31193",96,"trials-unk-election","PennController","98","_Trial_","End","1732481048655","e_y6","d","NULL","14"
"31194",97,"trials-unk-election","PennController","99","_Trial_","Start","1732481048656","e_y7","d","NULL","14"
"31195",97,"trials-unk-election","Image","image","Print",NA,"1732481048656","e_y7","d","NULL","14"
"31196",97,"trials-unk-election","Scale","slider-1","Choice","80","1732481055082","e_y7","d","553","14"
"31197",97,"trials-unk-election","Scale","slider-2","Choice","57","1732481056484","e_y7","d","94","14"
"31198",97,"trials-unk-election","Scale","slider-3","Choice","16","1732481057962","e_y7","d","81","14"
"31199",97,"trials-unk-election","PennController","99","_Trial_","End","1732481059013","e_y7","d","NULL","14"
"31200",98,"trials-unk-election","PennController","100","_Trial_","Start","1732481059013","e_y4","d","NULL","14"
"31201",98,"trials-unk-election","Image","image","Print",NA,"1732481059014","e_y4","d","NULL","14"
"31202",98,"trials-unk-election","Scale","slider-1","Choice","18","1732481065800","e_y4","d","89","14"
"31203",98,"trials-unk-election","Scale","slider-2","Choice","36","1732481066895","e_y4","d","83","14"
