"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"27092",88,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1753814236208","e_x7","b","Status","57"
"27093",88,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1753814236208","e_x7","b","Status","57"
"27094",88,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1753814236208","e_x7","b","Status","57"
"27095",88,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753814236208","e_x7","b","Status","57"
"27096",88,"interpretation-B-trials","Scale","interpretation","70%","checked","1753814236208","e_x7","b","Status","57"
"27097",88,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1753814236208","e_x7","b","Status","57"
"27098",88,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1753814236208","e_x7","b","Status","57"
"27099",88,"interpretation-B-trials","Scale","interpretation","Choice","70%","1753814234967","e_x7","b","NULL","57"
"27100",88,"interpretation-B-trials","PennController","90","_Trial_","End","1753814236208","e_x7","b","NULL","57"
"27101",89,"interpretation-B-trials","PennController","91","_Trial_","Start","1753814236209","e_x3","b","NULL","57"
"27102",89,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753814238944","e_x3","b","Status","57"
"27103",89,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753814238944","e_x3","b","Status","57"
"27104",89,"interpretation-B-trials","Scale","interpretation","30%","checked","1753814238944","e_x3","b","Status","57"
"27105",89,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1753814238944","e_x3","b","Status","57"
"27106",89,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1753814238944","e_x3","b","Status","57"
"27107",89,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753814238944","e_x3","b","Status","57"
"27108",89,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1753814238944","e_x3","b","Status","57"
"27109",89,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1753814238944","e_x3","b","Status","57"
"27110",89,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1753814238944","e_x3","b","Status","57"
"27111",89,"interpretation-B-trials","Scale","interpretation","Choice","30%","1753814238031","e_x3","b","NULL","57"
"27112",89,"interpretation-B-trials","PennController","91","_Trial_","End","1753814238944","e_x3","b","NULL","57"
"27113",90,"interpretation-B-trials","PennController","92","_Trial_","Start","1753814238945","e_x2","b","NULL","57"
"27114",90,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753814241328","e_x2","b","Status","57"
"27115",90,"interpretation-B-trials","Scale","interpretation","20%","checked","1753814241328","e_x2","b","Status","57"
"27116",90,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1753814241328","e_x2","b","Status","57"
"27117",90,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1753814241328","e_x2","b","Status","57"
"27118",90,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1753814241328","e_x2","b","Status","57"
"27119",90,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753814241328","e_x2","b","Status","57"
"27120",90,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1753814241328","e_x2","b","Status","57"
"27121",90,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1753814241328","e_x2","b","Status","57"
"27122",90,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1753814241328","e_x2","b","Status","57"
"27123",90,"interpretation-B-trials","Scale","interpretation","Choice","20%","1753814240495","e_x2","b","NULL","57"
"27124",90,"interpretation-B-trials","PennController","92","_Trial_","End","1753814241328","e_x2","b","NULL","57"
"27125",91,"interpretation-B-trials","PennController","93","_Trial_","Start","1753814241329","e_x6","b","NULL","57"
"27126",91,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753814243848","e_x6","b","Status","57"
"27127",91,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753814243848","e_x6","b","Status","57"
"27128",91,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1753814243848","e_x6","b","Status","57"
"27129",91,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1753814243848","e_x6","b","Status","57"
"27130",91,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1753814243848","e_x6","b","Status","57"
"27131",91,"interpretation-B-trials","Scale","interpretation","60%","checked","1753814243848","e_x6","b","Status","57"
"27132",91,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1753814243848","e_x6","b","Status","57"
"27133",91,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1753814243848","e_x6","b","Status","57"
"27134",91,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1753814243848","e_x6","b","Status","57"
"27135",91,"interpretation-B-trials","Scale","interpretation","Choice","60%","1753814243191","e_x6","b","NULL","57"
"27136",91,"interpretation-B-trials","PennController","93","_Trial_","End","1753814243848","e_x6","b","NULL","57"
"27137",92,"interpretation-B-trials","PennController","94","_Trial_","Start","1753814243849","e_x9","b","NULL","57"
"27138",92,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753814246552","e_x9","b","Status","57"
"27139",92,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753814246552","e_x9","b","Status","57"
"27140",92,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1753814246552","e_x9","b","Status","57"
"27141",92,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1753814246552","e_x9","b","Status","57"
"27142",92,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1753814246552","e_x9","b","Status","57"
"27143",92,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753814246552","e_x9","b","Status","57"
"27144",92,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1753814246552","e_x9","b","Status","57"
"27145",92,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1753814246552","e_x9","b","Status","57"
"27146",92,"interpretation-B-trials","Scale","interpretation","90%","checked","1753814246552","e_x9","b","Status","57"
"27147",92,"interpretation-B-trials","Scale","interpretation","Choice","90%","1753814245639","e_x9","b","NULL","57"
"27148",92,"interpretation-B-trials","PennController","94","_Trial_","End","1753814246552","e_x9","b","NULL","57"
"27149",93,"interpretation-B-trials","PennController","95","_Trial_","Start","1753814246553","e_x5","b","NULL","57"
"27150",93,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753814250520","e_x5","b","Status","57"
"27151",93,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753814250520","e_x5","b","Status","57"
"27152",93,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1753814250520","e_x5","b","Status","57"
"27153",93,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1753814250520","e_x5","b","Status","57"
"27154",93,"interpretation-B-trials","Scale","interpretation","50%","checked","1753814250520","e_x5","b","Status","57"
"27155",93,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753814250520","e_x5","b","Status","57"
"27156",93,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1753814250520","e_x5","b","Status","57"
"27157",93,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1753814250520","e_x5","b","Status","57"
"27158",93,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1753814250520","e_x5","b","Status","57"
"27159",93,"interpretation-B-trials","Scale","interpretation","Choice","50%","1753814249615","e_x5","b","NULL","57"
"27160",93,"interpretation-B-trials","PennController","95","_Trial_","End","1753814250520","e_x5","b","NULL","57"
"27161",94,"break-3","PennController","19","_Trial_","Start","1753814250521","NULL","","","57"
"27162",94,"break-3","PennController","19","_Trial_","End","1753814256336","NULL","","","57"
"27163",95,"demographics","PennController","20","_Trial_","Start","1753814256337","NULL","","","57"
"27164",95,"demographics","Html","demographics_survey","gender","45","1753814339491","text input","","","57"
"27165",95,"demographics","Html","demographics_survey","years_us","20","1753814339491","text input","","","57"
"27166",95,"demographics","Html","demographics_survey","us_state","AR","1753814339491","text input","","","57"
"27167",95,"demographics","Html","demographics_survey","first_lang","N/A","1753814339491","text input","","","57"
"27168",95,"demographics","Html","demographics_survey","speak","45","1753814339491","text input","","","57"
"27169",95,"demographics","Html","demographics_survey","gender","Male","1753814339491","radio button","","","57"
"27170",95,"demographics","Html","demographics_survey","in_us","Yes","1753814339491","radio button","","","57"
"27171",95,"demographics","Html","demographics_survey","X","5","1753814339491","radio button","","","57"
"27172",95,"demographics","Html","demographics_survey","Y","2","1753814339491","radio button","","","57"
"27173",95,"demographics","Html","demographics_survey","native_eng","Yes","1753814339491","radio button","","","57"
"27174",95,"demographics","Html","demographics_survey","first_eng","Yes","1753814339491","radio button","","","57"
"27175",95,"demographics","Html","demographics_survey","learn_eng","Less than 5","1753814339491","radio button","","","57"
"27176",95,"demographics","Html","demographics_survey","home_eng","90to100","1753814339491","radio button","","","57"
"27177",95,"demographics","Html","demographics_survey","work_eng","90to100","1753814339491","radio button","","","57"
"27178",95,"demographics","Html","demographics_survey","social_eng","90to100","1753814339491","radio button","","","57"
"27179",95,"demographics","PennController","20","_Trial_","End","1753814339492","NULL","","","57"
"27180",1,"consent","PennController","0","_Trial_","Start","1753813124440","NULL","","","104"
"27181",1,"consent","Html","consent_form","prolific_id","67d472bc45e98240759da210","1753813168374","text input","","","104"
"27182",1,"consent","Html","consent_form","consent","checked","1753813168374","checkbox","","","104"
"27183",1,"consent","PennController","0","_Trial_","End","1753813168374","NULL","","","104"
"27184",2,"instruction-start","PennController","1","_Trial_","Start","1753813168377","NULL","","","104"
"27185",2,"instruction-start","PennController","1","_Trial_","End","1753813228010","NULL","","","104"
"27186",3,"instruction-gumball","PennController","2","_Trial_","Start","1753813228012","NULL","","","104"
"27187",3,"instruction-gumball","PennController","2","_Trial_","End","1753813249019","NULL","","","104"
"27188",4,"instruction-A-1","PennController","3","_Trial_","Start","1753813249020","NULL","","","104"
"27189",4,"instruction-A-1","PennController","3","_Trial_","End","1753813271067","NULL","","","104"
"27190",5,"check-A-1","PennController","4","_Trial_","Start","1753813271068","NULL","","","104"
"27191",5,"check-A-1","Button","go-back","Click",NA,"Never","NULL","","","104"
"27192",5,"check-A-1","Button","proceed","Click","Click","1753813313474","NULL","","","104"
"27193",5,"check-A-1","PennController","4","_Trial_","End","1753813313475","NULL","","","104"
"27194",6,"instruction-slider-1","PennController","5","_Trial_","Start","1753813313476","NULL","","","104"
"27195",6,"instruction-slider-1","PennController","5","_Trial_","End","1753813338187","NULL","","","104"
"27196",7,"check-slider-1","PennController","6","_Trial_","Start","1753813338188","NULL","","","104"
"27197",7,"check-slider-1","Button","proceed","Click","Click","1753813371290","NULL","","","104"
"27198",7,"check-slider-1","PennController","6","_Trial_","End","1753813371291","NULL","","","104"
"27199",8,"practice-gumball-start","PennController","7","_Trial_","Start","1753813371292","NULL","","","104"
"27200",8,"practice-gumball-start","PennController","7","_Trial_","End","1753813375795","NULL","","","104"
"27201",9,"practice-gumball","PennController","22","_Trial_","Start","1753813375796","g_o1","h","NULL","104"
"27202",9,"practice-gumball","Scale","slider-1","Choice","9","1753813394730","g_o1","h","133","104"
"27203",9,"practice-gumball","Scale","slider-2","Choice","48","1753813401082","g_o1","h","157","104"
"27204",9,"practice-gumball","Scale","slider-3","Choice","80","1753813402474","g_o1","h","150","104"
"27205",9,"practice-gumball","PennController","22","_Trial_","End","1753813408029","g_o1","h","NULL","104"
"27206",10,"practice-gumball","PennController","23","_Trial_","Start","1753813408031","g_o9","h","NULL","104"
"27207",10,"practice-gumball","Scale","slider-1","Choice","83","1753813422482","g_o9","h","122","104"
"27208",10,"practice-gumball","Scale","slider-2","Choice","100","1753813424682","g_o9","h","455","104"
"27209",10,"practice-gumball","Scale","slider-3","Choice","16","1753813426075","g_o9","h","139","104"
"27210",10,"practice-gumball","PennController","23","_Trial_","End","1753813432876","g_o9","h","NULL","104"
"27211",11,"practice-gumball","PennController","24","_Trial_","Start","1753813432877","g_o9","h","NULL","104"
